Year,OPRHP Region,County,Facility,Attendance
2017,Thousand Islands,Jefferson,Black River Trail,64108
2017,Thousand Islands,Jefferson,Burnham Pnt River Park,11519
2017,Thousand Islands,Jefferson,Canoe-Picnic Pnt River,8540
2017,Thousand Islands,Jefferson,Cedar Pnt River Park,68284
2017,Thousand Islands,Jefferson,Chaumont Boat Launch,32014
2017,Thousand Islands,Jefferson,Dewolf Point,17093
2017,Thousand Islands,Jefferson,Grass Pnt River Park,33954
2017,Thousand Islands,Jefferson,Keewaydin St Park,46465
2017,Thousand Islands,Jefferson,Kring Point,51891
2017,Thousand Islands,Jefferson,Long Point River Park,38145
2017,Thousand Islands,Jefferson,Rock Island,6710
2017,Thousand Islands,Jefferson,Sackets Harbor Btl Field,73974
2017,Thousand Islands,Jefferson,Southwick Beach St Pk,89190
2017,Thousand Islands,Jefferson,Stony Creek,25943
2017,Thousand Islands,Jefferson,Waterson Point Docking,0
2017,Thousand Islands,Jefferson,Wehle State Park,62070
2017,Thousand Islands,Jefferson,Wellesley Island St Pk,214515
2017,Thousand Islands,Jefferson,Westcott Beach St Pk,93000
2017,Thousand Islands,Lewis,Whetstone Gulf,107046
2017,Thousand Islands,St Lawrence,Black Lk Boat Launch,19865
2017,Thousand Islands,St Lawrence,Cedar Island River Park,1576
2017,Thousand Islands,St Lawrence,Coles Creek,88007
2017,Thousand Islands,St Lawrence,Eel Weir St Park,5052
2017,Thousand Islands,St Lawrence,Higley Flow St Park,48218
2017,Thousand Islands,St Lawrence,Jacques Cartier St Pk,25485
2017,Thousand Islands,St Lawrence,Robert Moses St Pk,98242
2017,Thousand Islands,St Lawrence,St Lawrence Golf Course,8205
2017,Thousand Islands,St Lawrence,Wilson Hill Boat Launch,8694
2016,Allegany,Cattaraugus,Allegany Quaker Area,789045
2016,Allegany,Cattaraugus,Allegany Red House Area,715179
2016,Allegany,Chautauqua,Lake Erie St Pk,109916
2016,Allegany,Chautauqua,Long Point Marina,105764
2016,Allegany,Chautauqua,Midway State Park,91494
2016,Allegany,,Sunset Bay MarinePark,16953
2016,Central,Broome,Chenango Valley St Pk,198082
2016,Central,Broome,Chittengo Lndg,0
2016,Central,Broome/Delaware,Oquaga State Park,53265
2016,Central,Chenango,Bowman Lake St Pk,50213
2016,Central,Chenango,Hunts Pond State Park,0
2016,Central,Herkimer,Herkimer Home,39657
2016,Central,Madison,Chittenango Fls St Pk,75837
2016,Central,Madison,Lorenzo,52458
2016,Central,Oneida,Delta Lake St Pk,202781
2016,Central,Oneida,Oriskany Battlefield,4431
2016,Central,Oneida,Pixley Falls State Park,28610
2016,Central,Oneida,Steuben Memorial,0
2016,Central,Oneida,Verona Beach State Park,117378
2016,Central,Onondaga,Clark Reservation,81771
2016,Central,Onondaga,Green Lakes State Park,984755
2016,Central,Onondaga/Madison/Oneida,Old Erie Canal,96895
2016,Central,Oswego,Battle Isl Golf Course,32207
2016,Central,Oswego,Fort Ontario,93174
2016,Central,Oswego,Mexico Point Boat Launch,16019
2016,Central,Oswego,Pine Grove Boatlaunch,15142
2016,Central,Oswego,Sandy Island Beach,32327
2016,Central,Oswego,Selkirk Shores,107911
2016,Central,Otsego,Betty And Wilbur Davis State Park,25691
2016,Central,Otsego,Canadarago Boat Lnch,19461
2016,Central,Otsego,Gilbert Lake St Pk,98893
2016,Central,Otsego,Glimmerglass State Park,155974
2016,Finger Lakes,Cayuga,Fair Haven St Pk,260291
2016,Finger Lakes,Cayuga,Fillmore Glen St Pk,96226
2016,Finger Lakes,Cayuga,Long Point St Pk,40432
2016,Finger Lakes,Cayuga,Springbrook Greens,0
2016,Finger Lakes,Chemung,Newtown Battlefield,58876
2016,Finger Lakes,Chemung,Soaring Eagles Golf Course,28476
2016,Finger Lakes,Ontario,Ganondagan,54420
2016,Finger Lakes,Ontario,H H Spencer,56809
2016,Finger Lakes,Ontario,Honeoye Bt Lau,54472
2016,Finger Lakes,Ontario/Seneca,Seneca Lake St Pk,203580
2016,Finger Lakes,Schuyler,Watkins Glen St Pk,904153
2016,Finger Lakes,Seneca,Bonavista Golf Course,0
2016,Finger Lakes,Seneca,Cayuga Lake St Pk,151156
2016,Finger Lakes,Seneca,Lodi Point Marina/Boat,38730
2016,Finger Lakes,Seneca,Sampson St Pk,175672
2016,Finger Lakes,Steuben,Indian Hills Golf Course,0
2016,Finger Lakes,Steuben,Pinnacle Golf,0
2016,Finger Lakes,Steuben,Stony Brook St Pk,212655
2016,Finger Lakes,Tompkins,Allan Treman Marina,318309
2016,Finger Lakes,Tompkins,Buttermilk Falls St Pk,246249
2016,Finger Lakes,Tompkins,Finger Lakes Admin.,0
2016,Finger Lakes,Tompkins,Robert H Treman St Pk,336664
2016,Finger Lakes,Tompkins,Taughannock Falls St Pk,563851
2016,Finger Lakes,Wayne,Beechwood,0
2016,Finger Lakes,Wayne,Canadaigua Btlau Ontrio,44831
2016,Finger Lakes,Wayne,Chimney Bluffs,84623
2016,Finger Lakes,Wayne,Deans Cove Boat Launch,17795
2016,Finger Lakes,Yates,Keuka Lake St Pk,121969
2016,Genesee,Allegany/Cattaraugus/Livingston/Monroe,Genesee Valley Greenway,44316
2016,Genesee,Genesee,Darien Lakes State Park,78172
2016,Genesee,Livingston,Conesus Lake Boat Launch,24958
2016,Genesee,Livingston/Wyoming,Letchworth State Park,782603
2016,Genesee,Monroe,Braddock Bay,41220
2016,Genesee,Monroe,Durand Eastman,19505
2016,Genesee,Monroe,Genesee River Park,1580
2016,Genesee,Monroe,Hamlin Beach State Park,360788
2016,Genesee,Monroe,Irondquoit Bay Boat Lnch,45293
2016,Genesee,Orleans,Lakeside Beach St Pk,86310
2016,Genesee,Orleans,Oak Orchard Boat Launch,8580
2016,Genesee,Wyoming,Silver Lake,20788
2016,Long Island,Nassau,Hempstead Lake St Pk,343512
2016,Long Island,Nassau,Jones Beach,5910338
2016,Long Island,Nassau,Planting Fields A,197858
2016,Long Island,Nassau,Valley Stream St Pk,287504
2016,Long Island,Nassau/Suffolk,Bethpage Golf Course,821888
2016,Long Island,Nassau/Suffolk,Trailview,137174
2016,Long Island,Suffolk,Bayard C. A.,289511
2016,Long Island,Suffolk,Belmont Lakes St Pk,840374
2016,Long Island,Suffolk,Brentwood Sp,978891
2016,Long Island,Suffolk,Brookhaven State Park,0
2016,Long Island,Suffolk,Caleb Smith State Park,38906
2016,Long Island,Suffolk,Camp Hero,172560
2016,Long Island,Suffolk,Captree St Pk,1416791
2016,Long Island,Suffolk,Caumsett St Pk,457105
2016,Long Island,Suffolk,Cold Spring Harbor,165197
2016,Long Island,Suffolk,Connetquot River St Pk,232824
2016,Long Island,Suffolk,Heckscher St Park,1008730
2016,Long Island,Suffolk,Hither Hills,646379
2016,Long Island,Suffolk,Montauk Downs,98426
2016,Long Island,Suffolk,Montauk Point,1006921
2016,Long Island,Suffolk,Napeague State Park,70070
2016,Long Island,Suffolk,Nissequogue River,162815
2016,Long Island,Suffolk,Orient Beach St Pk,334627
2016,Long Island,Suffolk,Robert Moses St Pk,4257360
2016,Long Island,Suffolk,Sag Harbour,23873
2016,Long Island,Suffolk,Shadmore,48855
2016,Long Island,Suffolk,Sunken Meadow St Pk,2877481
2016,Long Island,Suffolk,Walt Whitman House,8890
2016,Long Island,Suffolk,Wildwood State Park,317675
2016,New York City,Bronx,Roberto Clemente,620811
2016,New York City,Kings,Empire Fulton Ferry,0
2016,New York City,Kings,Marsha P. Johnson State Park (former East River State Park until 2020),1624944
2016,New York City,New York,Riverbank Fitness Cntr,12144
2016,New York City,New York,Riverbank Rollr-Ice Rnks,449143
2016,New York City,New York,Riverbank State Park,3117456
2016,New York City,Queens,Bayswater Point St Pk,20397
2016,New York City,Queens,Gantry Plaza,1438680
2016,New York City,Richmond,Clay Pit Ponds,33931
2016,Niagara,Erie,Beaver Island,335068
2016,Niagara,Erie,Big 6 Marina,91542
2016,Niagara,Erie,Buckhorn,37970
2016,Niagara,Erie,Buffalo Harbor St Pk & Marina,240296
2016,Niagara,Erie,Evangola St Pk,148556
2016,Niagara,Erie,Knox Farm Sp,155625
2016,Niagara,Erie,Woodlawn Beach,0
2016,Niagara,Niagara,Artpark,292307
2016,Niagara,Niagara,Deveaux Woods,63900
2016,Niagara,Niagara,Devils Hole,158816
2016,Niagara,Niagara,Four  Mile Creek,82038
2016,Niagara,Niagara,Ft Niagara,830538
2016,Niagara,Niagara,Ft. Niagara Boat Launch,319
2016,Niagara,Niagara,Golden Hill St Pk,81227
2016,Niagara,Niagara,Joseph Davis St Pk,0
2016,Niagara,Niagara,Niagara Reservation,9529325
2016,Niagara,Niagara,Reservoir St Pk,162088
2016,Niagara,Niagara,Whirlpool,364528
2016,Niagara,Niagara,Wilson Tuscarora St Pk,201059
2016,Palisades,Dutchess/Orange/Putnam/Rockland,Appalachian Trail,17009
2016,Palisades,Orange,Fort Montgomery,41293
2016,Palisades,Orange,Goosepond Mountain,6315
2016,Palisades,Orange,Highland Lakes,8638
2016,Palisades,Orange,Knox Headquarters,13555
2016,Palisades,Orange,National Purple Heart Hall Of Honor,26340
2016,Palisades,Orange,New Windsor Cantonment,31906
2016,Palisades,Orange,Sam's Point,62769
2016,Palisades,Orange,Senate House,39661
2016,Palisades,Orange,Stony Point Battlefield,35086
2016,Palisades,Orange,Tallman Mountain St Pk,353483
2016,Palisades,Orange,Tiorati,251659
2016,Palisades,Orange,Washington Headquarters,26391
2016,Palisades,Orange/Rockland,Bear Mountain St Pk,2173972
2016,Palisades,Orange/Rockland,Harriman Group Camp,125039
2016,Palisades,Orange/Rockland,Harriman Hiker Trail,126885
2016,Palisades,Orange/Rockland,Schunnemunk State Park,52941
2016,Palisades,Rockland,Anthony Wayne,72286
2016,Palisades,Rockland,Blauvelt,32019
2016,Palisades,Rockland,Harriman Beaver Pond,67689
2016,Palisades,Rockland,Haverstraw Beach,22067
2016,Palisades,Rockland,High Tor St Pk,49340
2016,Palisades,Rockland,Hook Mountain,26603
2016,Palisades,Rockland,Lake Welch,350558
2016,Palisades,Rockland,Nyack Beach St Pk,149481
2016,Palisades,Rockland,Palisades,14811
2016,Palisades,Rockland,Rockland Lake State Park,547498
2016,Palisades,Rockland,Sterling Forest,333204
2016,Palisades,Rockland,Storm King,15066
2016,Palisades,Sullivan,Lake Superior,13215
2016,Palisades,Ulster,Bristol Beach,12705
2016,Palisades,Ulster,Minnewaska Park,360671
2016,Palisades,Ulster,Sebago Lake,149568
2016,Palisades,Ulster,Sojourner Truth State Park,0
2016,Saratoga,Albany,John Boyd Thacher Pk,579380
2016,Saratoga,Albany,Schuyler Mansion,9971
2016,Saratoga,Albany,Thompson Lake St Pk,62633
2016,Saratoga,Columbia,Hudson River Islands,0
2016,Saratoga,Delaware,John Burroughs Memorial,1945
2016,Saratoga,Essex,Crown Point,28803
2016,Saratoga,Essex,John Brown Farm,38275
2016,Saratoga,Fulton,Johnson Hall,61247
2016,Saratoga,Greene,Athens,0
2016,Saratoga,Greene,Coxsackie,0
2016,Saratoga,Montgomery,Schoharie Crossing,78550
2016,Saratoga,Rensselaer,Bennington Battlefield,30589
2016,Saratoga,Rensselaer,Cherry Plain St Pk,14609
2016,Saratoga,Rensselaer,Crailo,11353
2016,Saratoga,Rensselaer,Grafton Lakes St Pk,255114
2016,Saratoga,Rensselaer,Schodack Island,185786
2016,Saratoga,Saratoga,Grants Cottage,5433
2016,Saratoga,Saratoga,Peebles Island,137858
2016,Saratoga,Saratoga,Saratoga Lake Boat Lnch,115781
2016,Saratoga,Saratoga,Saratoga Springs,2282427
2016,Saratoga,Saratoga/Warren,Moreau Lake St Pk,366567
2016,Saratoga,Schoharie,Max V Shaul Campsite,19313
2016,Saratoga,Schoharie,Minekill,113355
2016,Taconic,Columbia,Clermont,114399
2016,Taconic,Columbia,Copake Falls,198190
2016,Taconic,Columbia,Lake Taghkanic St Park,223976
2016,Taconic,Columbia,Olana,173644
2016,Taconic,Columbia/Dutchess,Rudd Pond,22171
2016,Taconic,Dutchess,Clinton House,0
2016,Taconic,Dutchess,James Baird,131403
2016,Taconic,Dutchess,Mills Norrie St Pk,203952
2016,Taconic,Dutchess,Staatsburgh SHS,45153
2016,Taconic,Dutchess/Putnam,Hudson Highlands,254524
2016,Taconic,Dutchess/Ulster,Walkway Over The Hudson,547722
2016,Taconic,Putnam,Clarence Fahnestock,191855
2016,Taconic,Putnam,Taconic Outdoor Education Center,13899
2016,Taconic,Westchester,F D Roosevelt,498682
2016,Taconic,Westchester,John Jay Homestead,75531
2016,Taconic,Westchester,Old Croton Aqueduct,1278747
2016,Taconic,Westchester,Philipse Manor,27595
2016,Taconic,Westchester,Rockefeller Preserve,453475
2016,Thousand Islands,Clinton,Cumberland Bay St Pk,53678
2016,Thousand Islands,Clinton,Great Chazy Boat Launch,19004
2016,Thousand Islands,Clinton,Macomb Reservation,25799
2016,Thousand Islands,Clinton,Point Au Roche,80645
2016,Thousand Islands,Clinton,Point Au Roche Boat Lau,14168
2016,Thousand Islands,Jefferson,Black River Trail,68706
2016,Thousand Islands,Jefferson,Burnham Pnt River Park,11346
2016,Thousand Islands,Jefferson,Canoe-Picnic Pnt River,6686
2016,Thousand Islands,Jefferson,Cedar Pnt River Park,65584
2016,Thousand Islands,Jefferson,Chaumont Boat Launch,46875
2016,Thousand Islands,Jefferson,Dewolf Point,17288
2016,Thousand Islands,Jefferson,Grass Pnt River Park,36547
2016,Thousand Islands,Jefferson,Keewaydin St Park,55546
2016,Thousand Islands,Jefferson,Kring Point,58546
2016,Thousand Islands,Jefferson,Long Point River Park,39537
2016,Thousand Islands,Jefferson,Mary Island River Park,1876
2016,Thousand Islands,Jefferson,Rock Island,6585
2016,Thousand Islands,Jefferson,Sackets Harbor Btl Field,82547
2016,Thousand Islands,Jefferson,Southwick Beach St Pk,136227
2016,Thousand Islands,Jefferson,Stony Creek,28505
2016,Thousand Islands,Jefferson,Thousand Island Admin.,0
2016,Thousand Islands,Jefferson,Waterson Point Docking,1680
2016,Thousand Islands,Jefferson,Wehle State Park,72830
2016,Thousand Islands,Jefferson,Wellesley Island St Pk,211093
2016,Thousand Islands,Jefferson,Westcott Beach St Pk,136133
2016,Thousand Islands,Lewis,Whetstone Gulf,111388
2016,Thousand Islands,St Lawrence,Black Lk Boat Launch,15394
2016,Thousand Islands,St Lawrence,Cedar Island River Park,1781
2016,Thousand Islands,St Lawrence,Coles Creek,64865
2016,Thousand Islands,St Lawrence,Eel Weir St Park,3613
2016,Thousand Islands,St Lawrence,Higley Flow St Park,48858
2016,Thousand Islands,St Lawrence,Jacques Cartier St Pk,22966
2016,Thousand Islands,St Lawrence,Robert Moses St Pk,92123
2016,Thousand Islands,St Lawrence,St Lawrence Golf Course,0
2016,Thousand Islands,St Lawrence,Wilson Hill Boat Launch,8798
2015,Allegany,Cattaraugus,Allegany Quaker Area,736589
2015,Allegany,Cattaraugus,Allegany Red House Area,750751
2015,Allegany,Chautauqua,Lake Erie St Pk,105170
2015,Allegany,Chautauqua,Long Point Marina,99021
2015,Allegany,Chautauqua,Midway State Park,106596
2015,Allegany,,Sunset Bay MarinePark,0
2015,Central,Broome,Chenango Valley St Pk,173758
2015,Central,Broome,Chittengo Lndg,0
2015,Central,Broome/Delaware,Oquaga State Park,51214
2015,Central,Chenango,Bowman Lake St Pk,61220
2015,Central,Chenango,Hunts Pond State Park,0
2015,Central,Herkimer,Herkimer Home,29471
2015,Central,Madison,Chittenango Fls St Pk,54712
2015,Central,Madison,Lorenzo,51551
2015,Central,Oneida,Delta Lake St Pk,212431
2015,Central,Oneida,Oriskany Battlefield,3701
2015,Central,Oneida,Pixley Falls State Park,26905
2015,Central,Oneida,Steuben Memorial,0
2015,Central,Oneida,Verona Beach State Park,178995
2015,Central,Onondaga,Clark Reservation,73697
2015,Central,Onondaga,Green Lakes State Park,1082898
2015,Central,Onondaga/Madison/Oneida,Old Erie Canal,91454
2015,Central,Oswego,Battle Isl Golf Course,30839
2015,Central,Oswego,Fort Ontario,133499
2015,Central,Oswego,Mexico Point Boat Launch,14468
2015,Central,Oswego,Pine Grove Boatlaunch,14041
2015,Central,Oswego,Sandy Island Beach,33932
2015,Central,Oswego,Selkirk Shores,100397
2015,Central,Otsego,Betty And Wilbur Davis State Park,16000
2015,Central,Otsego,Canadarago Boat Lnch,25325
2015,Central,Otsego,Gilbert Lake St Pk,92813
2015,Central,Otsego,Glimmerglass State Park,182822
2015,Finger Lakes,Cayuga,Fair Haven St Pk,297945
2015,Finger Lakes,Cayuga,Fillmore Glen St Pk,108760
2015,Finger Lakes,Cayuga,Long Point St Pk,42615
2015,Finger Lakes,Cayuga,Springbrook Greens,0
2015,Finger Lakes,Chemung,Newtown Battlefield,47218
2015,Finger Lakes,Chemung,Soaring Eagles Golf Course,26543
2015,Finger Lakes,Ontario,Ganondagan,48871
2015,Finger Lakes,Ontario,H H Spencer,64574
2015,Finger Lakes,Ontario,Honeoye Bt Lau,49960
2015,Finger Lakes,Ontario/Seneca,Seneca Lake St Pk,132622
2015,Finger Lakes,Schuyler,Watkins Glen St Pk,838534
2015,Finger Lakes,Seneca,Bonavista Golf Course,0
2015,Finger Lakes,Seneca,Cayuga Lake St Pk,143384
2015,Finger Lakes,Seneca,Lodi Point Marina/Boat,41472
2015,Finger Lakes,Seneca,Sampson St Pk,188355
2015,Finger Lakes,Steuben,Indian Hills Golf Course,0
2015,Finger Lakes,Steuben,Pinnacle Golf,0
2015,Finger Lakes,Steuben,Stony Brook St Pk,173973
2015,Finger Lakes,Tompkins,Allan Treman Marina,266112
2015,Finger Lakes,Tompkins,Buttermilk Falls St Pk,241370
2015,Finger Lakes,Tompkins,Finger Lakes Admin.,0
2015,Finger Lakes,Tompkins,Robert H Treman St Pk,300129
2015,Finger Lakes,Tompkins,Taughannock Falls St Pk,560835
2015,Finger Lakes,Wayne,Beechwood,0
2015,Finger Lakes,Wayne,Canadaigua Btlau Ontrio,36761
2015,Finger Lakes,Wayne,Chimney Bluffs,97099
2015,Finger Lakes,Wayne,Deans Cove Boat Launch,15891
2015,Finger Lakes,Yates,Keuka Lake St Pk,116283
2015,Genesee,Allegany/Cattaraugus/Livingston/Monroe,Genesee Valley Greenway,42777
2015,Genesee,Genesee,Darien Lakes State Park,77799
2015,Genesee,Livingston,Conesus Lake Boat Launch,23637
2015,Genesee,Livingston/Wyoming,Letchworth State Park,852173
2015,Genesee,Monroe,Braddock Bay,43339
2015,Genesee,Monroe,Durand Eastman,23982
2015,Genesee,Monroe,Genesee River Park,1670
2015,Genesee,Monroe,Hamlin Beach State Park,326869
2015,Genesee,Monroe,Irondquoit Bay Boat Lnch,46197
2015,Genesee,Orleans,Lakeside Beach St Pk,79560
2015,Genesee,Orleans,Oak Orchard Boat Launch,9143
2015,Genesee,Wyoming,Silver Lake,23060
2015,Long Island,Nassau,Hempstead Lake St Pk,303474
2015,Long Island,Nassau,Jones Beach,5876186
2015,Long Island,Nassau,Planting Fields A,211338
2015,Long Island,Nassau,Valley Stream St Pk,255308
2015,Long Island,Nassau/Suffolk,Bethpage Golf Course,764426
2015,Long Island,Nassau/Suffolk,Trailview,138030
2015,Long Island,Suffolk,Bayard C. A.,248619
2015,Long Island,Suffolk,Belmont Lakes St Pk,653795
2015,Long Island,Suffolk,Brentwood Sp,682686
2015,Long Island,Suffolk,Brookhaven State Park,0
2015,Long Island,Suffolk,Caleb Smith State Park,31748
2015,Long Island,Suffolk,Camp Hero,107555
2015,Long Island,Suffolk,Captree St Pk,1170881
2015,Long Island,Suffolk,Caumsett St Pk,467506
2015,Long Island,Suffolk,Cold Spring Harbor,165198
2015,Long Island,Suffolk,Connetquot River St Pk,213416
2015,Long Island,Suffolk,Heckscher St Park,1189435
2015,Long Island,Suffolk,Hither Hills,420868
2015,Long Island,Suffolk,Montauk Downs,87255
2015,Long Island,Suffolk,Montauk Point,728090
2015,Long Island,Suffolk,Napeague State Park,68245
2015,Long Island,Suffolk,Nissequogue River,138136
2015,Long Island,Suffolk,Orient Beach St Pk,414303
2015,Long Island,Suffolk,Robert Moses St Pk,3956941
2015,Long Island,Suffolk,Sag Harbour,24975
2015,Long Island,Suffolk,Shadmore,41295
2015,Long Island,Suffolk,Sunken Meadow St Pk,2210157
2015,Long Island,Suffolk,Walt Whitman House,9152
2015,Long Island,Suffolk,Wildwood State Park,304321
2015,New York City,Bronx,Roberto Clemente,1077331
2015,New York City,Kings,Empire Fulton Ferry,0
2015,New York City,Kings,Marsha P. Johnson State Park (former East River State Park until 2020),1420816
2015,New York City,New York,Riverbank Fitness Cntr,12624
2015,New York City,New York,Riverbank Rollr-Ice Rnks,389143
2015,New York City,New York,Riverbank State Park,2704678
2015,New York City,Queens,Bayswater Point St Pk,14374
2015,New York City,Queens,Gantry Plaza,1004475
2015,New York City,Richmond,Clay Pit Ponds,29903
2015,Niagara,Erie,Beaver Island,305861
2015,Niagara,Erie,Big 6 Marina,90432
2015,Niagara,Erie,Buckhorn,32950
2015,Niagara,Erie,Buffalo Harbor St Pk & Marina,134254
2015,Niagara,Erie,Evangola St Pk,141351
2015,Niagara,Erie,Knox Farm Sp,117887
2015,Niagara,Erie,Woodlawn Beach,0
2015,Niagara,Niagara,Artpark,322905
2015,Niagara,Niagara,Deveaux Woods,62282
2015,Niagara,Niagara,Devils Hole,150369
2015,Niagara,Niagara,Four  Mile Creek,80475
2015,Niagara,Niagara,Ft Niagara,720137
2015,Niagara,Niagara,Ft. Niagara Boat Launch,0
2015,Niagara,Niagara,Golden Hill St Pk,78723
2015,Niagara,Niagara,Joseph Davis St Pk,0
2015,Niagara,Niagara,Niagara Reservation,9296962
